Payment Id,Ticket Id,Payment Date,Amount,Payment Method,Payment Status
12633,12633,2023-10-12,96.23,Net Banking,Success
12634,12634,2023-11-28,84.83,Debit Card,Pending
12635,12635,2025-08-10,177.55,UPI,Failed
12636,12636,2023-02-19,143.18,Net Banking,Failed
12637,12637,2024-08-17,140.63,UPI,Success
12638,12638,2025-09-11,91.68,Smart Card,Pending
12639,12639,2023-09-21,74.21,Credit Card,Success
12640,12640,2023-01-14,108.29,Credit Card,Failed
12641,12641,2023-10-04,65.57,UPI,Failed
12642,12642,2025-02-27,169,Smart Card,Success
12643,12643,2024-05-23,15.38,Net Banking,Success
12644,12644,2024-09-05,199.06,Debit Card,Success
12645,12645,2024-03-27,22.12,Credit Card,Failed
12646,12646,2024-11-23,54,UPI,Failed
12647,12647,2023-12-01,179.8,Credit Card,Success
12648,12648,2023-09-07,10.35,Smart Card,Success
12649,12649,2023-11-06,85.86,UPI,Success
12650,12650,2025-08-29,98.21,Credit Card,Pending
12651,12651,2024-08-21,18.75,Debit Card,Pending
12652,12652,2025-06-11,45.48,Net Banking,Success
12653,12653,2024-12-29,46.86,Net Banking,Failed
12654,12654,2023-07-25,168.51,Smart Card,Failed
12655,12655,2024-07-25,18.33,UPI,Success
12656,12656,2025-04-15,127.8,UPI,Pending
12657,12657,2025-08-12,189.27,Credit Card,Pending
12658,12658,2024-07-14,155.68,Smart Card,Pending
12659,12659,2023-03-22,141.52,Net Banking,Pending
12660,12660,2023-04-28,149.44,Debit Card,Success
12661,12661,2025-06-13,147.94,Credit Card,Pending
12662,12662,2024-04-20,155.05,UPI,Failed
12663,12663,2024-06-16,143.2,Debit Card,Failed
12664,12664,2023-08-12,88.31,Smart Card,Failed
12665,12665,2023-11-21,105.48,Smart Card,Pending
12666,12666,2023-06-07,13.28,UPI,Failed
12667,12667,2024-02-09,45.89,UPI,Failed
12668,12668,2024-02-25,15.55,Debit Card,Pending
12669,12669,2023-12-07,193.89,Debit Card,Failed
12670,12670,2023-11-03,113.51,Net Banking,Success
12671,12671,2023-01-07,170.04,Credit Card,Success
12672,12672,2023-08-05,23.45,Credit Card,Failed
12673,12673,2023-10-21,88.91,Net Banking,Failed
12674,12674,2025-05-25,146.52,Debit Card,Failed
12675,12675,2023-02-10,151.85,Debit Card,Success
12676,12676,2023-12-04,196.4,Smart Card,Success
12677,12677,2024-01-28,192.85,UPI,Failed
12678,12678,2024-08-20,193.59,Credit Card,Success
12679,12679,2023-12-17,97.27,Net Banking,Success
12680,12680,2023-04-08,46.42,Credit Card,Pending
12681,12681,2024-12-03,30.28,Debit Card,Pending
12682,12682,2025-05-26,154.88,UPI,Pending
12683,12683,2024-01-07,126.14,Smart Card,Pending
12684,12684,2025-09-13,139.67,Debit Card,Success
12685,12685,2023-03-14,151.96,Smart Card,Pending
12686,12686,2023-08-07,179.4,Credit Card,Pending
12687,12687,2025-03-10,146.68,Credit Card,Success
12688,12688,2025-05-31,134.17,Net Banking,Failed
12689,12689,2025-06-10,183.19,Net Banking,Failed
12690,12690,2025-05-15,129.75,Smart Card,Pending
12691,12691,2024-04-08,81.17,Net Banking,Success
12692,12692,2023-11-03,29.67,Credit Card,Pending
12693,12693,2024-07-28,94.02,Net Banking,Pending
12694,12694,2023-03-09,81.89,Debit Card,Failed
12695,12695,2023-02-02,42.6,Debit Card,Pending
12696,12696,2023-11-08,193.32,Credit Card,Pending
12697,12697,2023-02-27,52.85,UPI,Success
12698,12698,2025-04-10,110.26,Credit Card,Success
12699,12699,2025-04-27,104.64,Net Banking,Success
12700,12700,2025-08-31,186.11,Credit Card,Success
12701,12701,2024-12-20,54.23,Smart Card,Pending
12702,12702,2023-08-27,89.55,UPI,Pending
12703,12703,2024-09-05,152.78,UPI,Pending
12704,12704,2025-09-02,50.78,Credit Card,Failed
12705,12705,2023-06-14,92.11,Smart Card,Success
12706,12706,2023-04-22,100.97,Smart Card,Success
12707,12707,2023-04-29,47.65,Smart Card,Success
12708,12708,2023-07-01,47.43,UPI,Failed
12709,12709,2024-05-12,157.08,Credit Card,Pending
12710,12710,2025-04-30,60.44,Credit Card,Pending
12711,12711,2025-01-07,88.18,Net Banking,Failed
12712,12712,2024-11-15,171.51,Credit Card,Failed
12713,12713,2024-09-25,77.08,Smart Card,Pending
12714,12714,2024-05-18,157.35,UPI,Pending
12715,12715,2023-01-07,134.41,Net Banking,Failed
12716,12716,2023-05-01,114.28,Smart Card,Failed
12717,12717,2024-07-07,28.63,UPI,Pending
12718,12718,2024-07-27,92.98,Credit Card,Failed
12719,12719,2023-09-23,132.38,Net Banking,Success
12720,12720,2023-02-09,180.57,Smart Card,Success
12721,12721,2024-10-20,35.82,Smart Card,Failed
12722,12722,2023-06-25,16.08,Credit Card,Failed
12723,12723,2023-12-17,149.14,UPI,Success
12724,12724,2025-09-22,125.16,UPI,Pending
12725,12725,2023-01-12,97.64,Credit Card,Failed
12726,12726,2024-09-10,53.73,Credit Card,Failed
12727,12727,2024-02-21,118.58,Credit Card,Pending
12728,12728,2023-11-08,122.36,Debit Card,Success
12729,12729,2025-01-16,96.03,Net Banking,Failed
12730,12730,2025-08-14,48.2,Credit Card,Success
12731,12731,2024-10-16,83.87,Net Banking,Success
12732,12732,2024-08-11,101.79,Debit Card,Failed
12733,12733,2024-08-08,190.19,Credit Card,Success
12734,12734,2025-06-14,46.12,UPI,Pending
12735,12735,2023-05-23,100.44,Net Banking,Pending
12736,12736,2024-06-27,41.12,Net Banking,Success
12737,12737,2024-12-29,57.49,Net Banking,Pending
12738,12738,2023-05-14,38.98,Debit Card,Pending
12739,12739,2024-03-13,121.76,Smart Card,Pending
12740,12740,2023-04-13,134.09,Debit Card,Success
12741,12741,2023-01-13,63.29,Net Banking,Failed
12742,12742,2023-08-14,163.11,Smart Card,Success
12743,12743,2023-01-13,184.75,Credit Card,Failed
12744,12744,2023-06-14,54.65,Debit Card,Pending
12745,12745,2025-04-27,138.05,Net Banking,Success
12746,12746,2023-08-28,106.07,Debit Card,Success
12747,12747,2024-12-09,173.47,Debit Card,Failed
12748,12748,2024-12-24,199.39,Net Banking,Pending
12749,12749,2024-09-27,151.13,Net Banking,Success
12750,12750,2023-09-30,134.8,Credit Card,Failed
12751,12751,2024-02-23,100.14,Credit Card,Success
12752,12752,2025-07-28,107.53,Smart Card,Success
12753,12753,2023-10-01,173.63,Credit Card,Failed
12754,12754,2025-03-18,150.61,Net Banking,Pending
12755,12755,2023-06-07,28.47,Credit Card,Success
12756,12756,2023-07-08,137.34,Credit Card,Failed
12757,12757,2025-06-04,179.98,Debit Card,Success
12758,12758,2023-10-26,111.45,Debit Card,Failed
12759,12759,2023-04-12,88.29,Net Banking,Pending
12760,12760,2025-02-18,78.79,Net Banking,Failed
12761,12761,2024-09-25,98.1,UPI,Pending
12762,12762,2023-04-05,160.23,Credit Card,Failed
12763,12763,2024-01-18,23.8,UPI,Pending
12764,12764,2024-07-09,41.65,Smart Card,Pending
12765,12765,2025-07-25,131.64,Net Banking,Success
12766,12766,2023-04-03,143.98,Debit Card,Success
12767,12767,2023-02-19,141.35,Debit Card,Success
12768,12768,2023-06-12,13.58,Credit Card,Pending
12769,12769,2024-07-06,99.59,Smart Card,Failed
12770,12770,2025-09-13,120.69,Net Banking,Pending
12771,12771,2025-05-13,68.06,Smart Card,Pending
12772,12772,2025-05-25,17.54,Net Banking,Pending
12773,12773,2024-02-06,139.78,Net Banking,Pending
12774,12774,2023-03-30,50.15,UPI,Success
12775,12775,2023-07-14,30.41,Debit Card,Pending
12776,12776,2024-04-08,128.48,Net Banking,Success
12777,12777,2023-07-01,88.54,Credit Card,Success
12778,12778,2023-03-09,56.29,Net Banking,Pending
12779,12779,2025-07-22,99.88,Net Banking,Pending
12780,12780,2025-03-28,160.42,Smart Card,Failed
12781,12781,2023-09-22,135.22,UPI,Pending
12782,12782,2023-06-19,149.13,Debit Card,Success
12783,12783,2023-09-14,115.65,UPI,Success
12784,12784,2025-08-06,18.59,Debit Card,Failed
12785,12785,2024-11-07,82.8,Net Banking,Failed
12786,12786,2023-01-24,74.66,Debit Card,Failed
12787,12787,2023-08-14,93.07,Debit Card,Failed
12788,12788,2025-03-23,48.01,Debit Card,Success
12789,12789,2023-02-28,162.89,Net Banking,Pending
12790,12790,2024-09-30,33.25,Net Banking,Success
12791,12791,2024-01-12,68.71,Debit Card,Failed
12792,12792,2024-09-04,11.94,Credit Card,Success
12793,12793,2023-08-06,114.74,Smart Card,Pending
12794,12794,2023-03-10,58.36,Smart Card,Pending
12795,12795,2024-02-27,152.97,Credit Card,Pending
12796,12796,2024-04-21,157.64,UPI,Success
12797,12797,2023-10-01,165.9,Net Banking,Failed
12798,12798,2024-05-27,71.1,Debit Card,Pending
12799,12799,2023-10-26,112.94,Credit Card,Pending
12800,12800,2024-01-10,112.47,UPI,Pending
12801,12801,2025-06-21,178.59,UPI,Failed
12802,12802,2023-01-23,82.27,Credit Card,Failed
12803,12803,2023-02-07,29.41,Debit Card,Failed
12804,12804,2024-09-20,167.16,UPI,Pending
12805,12805,2024-12-21,122.16,UPI,Pending
12806,12806,2024-08-07,22.67,Smart Card,Success
12807,12807,2023-11-25,70.66,Smart Card,Success
12808,12808,2023-03-25,186.27,Debit Card,Pending
12809,12809,2024-03-02,83.13,UPI,Failed
12810,12810,2025-06-17,84.82,Credit Card,Failed
12811,12811,2023-07-14,175.86,Smart Card,Failed
12812,12812,2025-01-28,149.02,UPI,Failed
12813,12813,2024-06-25,28.67,UPI,Failed
12814,12814,2024-10-09,27.69,UPI,Success
12815,12815,2023-11-14,34.89,Net Banking,Failed
12816,12816,2023-08-04,73.68,Credit Card,Success
12817,12817,2024-07-21,27.66,Net Banking,Failed
12818,12818,2023-03-29,107.22,Net Banking,Failed
12819,12819,2023-11-24,187.36,Smart Card,Failed
12820,12820,2023-03-18,101.87,Net Banking,Failed
12821,12821,2025-04-01,109.99,UPI,Success
12822,12822,2023-01-06,102.91,Net Banking,Failed
12823,12823,2025-09-21,46.53,Net Banking,Success
12824,12824,2024-10-06,20.24,UPI,Success
12825,12825,2025-08-19,162.75,Smart Card,Success
12826,12826,2024-03-27,134.61,Debit Card,Pending
12827,12827,2023-02-04,25.7,Net Banking,Pending
12828,12828,2025-05-21,96.53,Credit Card,Pending
12829,12829,2024-06-22,11.28,Net Banking,Pending
12830,12830,2024-01-18,105.93,UPI,Success
12831,12831,2025-02-07,94.71,Debit Card,Pending
12832,12832,2024-05-13,134.39,UPI,Success
12833,12833,2025-01-20,116.6,Net Banking,Pending
12834,12834,2025-07-16,64.27,Credit Card,Success
12835,12835,2024-02-26,133.85,Credit Card,Pending
12836,12836,2023-11-18,169.49,Smart Card,Failed
12837,12837,2023-02-15,46.7,Net Banking,Failed
12838,12838,2024-02-05,125.43,Debit Card,Pending
12839,12839,2024-09-28,67.84,UPI,Success
12840,12840,2025-05-20,50.79,Net Banking,Success
12841,12841,2024-01-08,94.05,Smart Card,Success
12842,12842,2023-01-24,37.39,UPI,Failed
12843,12843,2023-10-27,115.47,Net Banking,Failed
12844,12844,2025-03-25,60.3,Smart Card,Success
12845,12845,2023-09-28,38.78,Credit Card,Pending
12846,12846,2023-03-24,56.4,Smart Card,Pending
12847,12847,2023-07-10,62.38,Debit Card,Pending
12848,12848,2024-06-13,67.14,Credit Card,Pending
12849,12849,2024-01-14,18.89,Debit Card,Pending
12850,12850,2023-07-27,148.47,Debit Card,Pending
12851,12851,2023-05-10,14.81,Net Banking,Pending
12852,12852,2024-07-17,60.68,Debit Card,Failed
12853,12853,2025-03-25,96.6,UPI,Pending
12854,12854,2023-05-18,136.49,Debit Card,Failed
12855,12855,2024-01-19,26.94,Net Banking,Pending
12856,12856,2025-07-30,23.9,UPI,Pending
12857,12857,2023-11-29,56,UPI,Success
12858,12858,2024-05-31,110.97,Credit Card,Pending
12859,12859,2023-12-27,37.23,Net Banking,Pending
12860,12860,2023-05-14,162.28,Smart Card,Failed
12861,12861,2023-09-25,119.49,Smart Card,Failed
12862,12862,2024-04-30,172.83,Credit Card,Pending
12863,12863,2023-03-31,98.51,Smart Card,Failed
12864,12864,2025-06-28,183.91,Net Banking,Pending
12865,12865,2025-04-23,199.36,Credit Card,Success
12866,12866,2024-08-27,98.7,Net Banking,Failed
12867,12867,2025-04-06,128.72,Net Banking,Pending
12868,12868,2023-10-30,153.07,Credit Card,Pending
12869,12869,2023-04-15,78.8,Smart Card,Failed
12870,12870,2024-02-28,81.97,UPI,Failed
12871,12871,2024-10-11,197.28,Credit Card,Failed
12872,12872,2023-09-25,171.12,Credit Card,Pending
12873,12873,2023-07-29,36.31,UPI,Success
12874,12874,2023-12-17,114.76,UPI,Failed
12875,12875,2025-02-25,79.18,Smart Card,Pending
12876,12876,2023-10-10,67.27,UPI,Success
12877,12877,2024-08-29,124.02,UPI,Success
12878,12878,2023-07-31,132.99,Credit Card,Failed
12879,12879,2025-04-10,113.74,Credit Card,Failed
12880,12880,2024-10-07,180.83,Smart Card,Success
12881,12881,2025-03-18,130.71,Credit Card,Success
12882,12882,2025-01-27,97.13,Debit Card,Failed
12883,12883,2023-08-04,160.05,Debit Card,Pending
12884,12884,2023-01-05,56.59,UPI,Success
12885,12885,2025-07-19,148.26,UPI,Failed
12886,12886,2023-09-07,109.19,Debit Card,Failed
12887,12887,2024-05-15,71.79,Net Banking,Pending
12888,12888,2025-06-16,153.73,Debit Card,Success
12889,12889,2023-02-25,116.03,Net Banking,Failed
12890,12890,2024-11-03,38.78,Net Banking,Failed
12891,12891,2025-04-09,137.64,UPI,Success
12892,12892,2025-07-31,34.44,Debit Card,Failed
12893,12893,2025-03-26,145.97,UPI,Failed
12894,12894,2024-08-18,181.36,UPI,Success
12895,12895,2023-12-21,185.52,UPI,Failed
12896,12896,2023-09-14,91.31,Credit Card,Pending
12897,12897,2024-02-22,63.37,Credit Card,Success
12898,12898,2023-03-01,77.64,Credit Card,Failed
12899,12899,2024-07-16,98.14,UPI,Failed
12900,12900,2024-08-04,42.43,Debit Card,Failed
12901,12901,2023-08-03,139.36,Credit Card,Pending
12902,12902,2024-07-09,170.74,Debit Card,Failed
12903,12903,2025-06-17,59.36,UPI,Pending
12904,12904,2023-12-31,10.22,Debit Card,Failed
12905,12905,2024-06-24,51.53,UPI,Failed
12906,12906,2025-01-25,168.96,Credit Card,Success
12907,12907,2025-05-05,107.73,Credit Card,Success
12908,12908,2024-12-15,169.28,Credit Card,Pending
12909,12909,2025-09-14,134.63,UPI,Success
12910,12910,2025-03-27,191.59,Credit Card,Failed
12911,12911,2025-03-19,199.48,UPI,Pending
12912,12912,2023-11-30,141.87,Debit Card,Success
12913,12913,2024-04-29,82.73,Credit Card,Success
12914,12914,2024-09-04,91.98,Debit Card,Success
12915,12915,2024-11-15,72.97,Debit Card,Failed
12916,12916,2024-04-19,103.9,Smart Card,Success
12917,12917,2024-05-24,155.39,Net Banking,Success
12918,12918,2024-04-09,163.26,Smart Card,Failed
12919,12919,2023-05-15,52.3,Net Banking,Success
12920,12920,2024-02-29,190.88,UPI,Pending
12921,12921,2025-08-19,180.12,Debit Card,Pending
12922,12922,2023-01-13,115.35,Credit Card,Pending
12923,12923,2025-05-17,142.71,Credit Card,Failed
12924,12924,2023-09-21,190.34,Credit Card,Pending
12925,12925,2024-01-19,75.02,Credit Card,Failed
12926,12926,2023-09-10,30.54,UPI,Failed
12927,12927,2023-08-05,195.98,Credit Card,Failed
12928,12928,2023-03-26,122.57,Smart Card,Pending
12929,12929,2023-10-30,30.45,Debit Card,Success
12930,12930,2023-03-27,146.64,Credit Card,Failed
12931,12931,2025-07-23,180.33,Credit Card,Failed
12932,12932,2024-10-14,18.75,Credit Card,Failed
12933,12933,2023-06-16,45.15,Smart Card,Pending
12934,12934,2025-04-29,61.98,Debit Card,Pending
12935,12935,2025-09-22,47.82,Credit Card,Pending
12936,12936,2024-06-19,98.24,Smart Card,Success
12937,12937,2023-04-20,188.25,Credit Card,Failed
12938,12938,2024-05-02,143.46,UPI,Success
12939,12939,2024-08-20,165.86,Debit Card,Failed
12940,12940,2024-07-04,115.22,Debit Card,Pending
12941,12941,2023-04-24,118.3,Smart Card,Success
12942,12942,2024-11-17,36.97,Debit Card,Pending
12943,12943,2025-04-24,45.34,Net Banking,Failed
12944,12944,2025-04-03,174.61,Debit Card,Failed
12945,12945,2025-01-07,51.63,Credit Card,Failed
12946,12946,2023-11-16,111.64,UPI,Success
12947,12947,2023-05-11,178.55,Net Banking,Success
12948,12948,2023-08-15,26.36,Net Banking,Failed
12949,12949,2025-02-22,151.82,Debit Card,Pending
12950,12950,2025-05-19,144.61,Smart Card,Success
12951,12951,2023-06-23,42.93,Debit Card,Failed
12952,12952,2024-11-08,162.28,UPI,Pending
12953,12953,2025-01-14,26.68,UPI,Pending
12954,12954,2025-01-12,169.01,Net Banking,Success
12955,12955,2023-01-30,141.66,Net Banking,Failed
12956,12956,2024-02-22,86.75,Debit Card,Pending
12957,12957,2025-07-22,114.96,Smart Card,Pending
12958,12958,2024-09-27,31.4,Debit Card,Pending
12959,12959,2023-10-08,86.31,Net Banking,Pending
12960,12960,2025-09-26,96.91,Credit Card,Failed
12961,12961,2023-12-14,120.19,UPI,Failed
12962,12962,2024-11-02,89.43,Credit Card,Pending
12963,12963,2025-03-02,198.24,Smart Card,Pending
12964,12964,2023-06-02,105.59,Credit Card,Pending
12965,12965,2023-03-26,197.42,Credit Card,Pending
12966,12966,2025-02-25,149.69,UPI,Success
12967,12967,2024-02-11,87.24,Debit Card,Success
12968,12968,2024-02-28,35.32,Net Banking,Failed
12969,12969,2024-07-04,125.15,Credit Card,Failed
12970,12970,2023-10-20,179.67,Credit Card,Success
12971,12971,2024-11-02,111.36,Smart Card,Pending
12972,12972,2025-04-27,164.5,Net Banking,Failed
12973,12973,2025-07-23,199.3,Credit Card,Failed
12974,12974,2023-07-26,50.3,Net Banking,Failed
12975,12975,2025-04-10,159.67,Smart Card,Success
12976,12976,2024-06-09,101.57,Net Banking,Success
12977,12977,2023-05-08,63.34,Debit Card,Pending
12978,12978,2023-07-21,55.31,UPI,Failed
12979,12979,2024-07-11,187.39,Debit Card,Pending
12980,12980,2023-01-20,54.24,UPI,Pending
12981,12981,2023-01-01,18.03,Debit Card,Pending
12982,12982,2024-03-03,33.75,Smart Card,Pending
12983,12983,2024-01-27,24.17,UPI,Failed
12984,12984,2025-04-18,185.18,Debit Card,Pending
12985,12985,2025-06-09,81.13,Credit Card,Failed
12986,12986,2023-11-24,153.07,Smart Card,Pending
12987,12987,2023-12-15,176.1,UPI,Pending
12988,12988,2024-08-03,197.13,UPI,Success
12989,12989,2024-01-03,66.5,Net Banking,Failed
12990,12990,2025-09-02,174.02,Debit Card,Success
12991,12991,2024-02-06,139.1,UPI,Pending
12992,12992,2024-11-19,145.56,Smart Card,Success
12993,12993,2024-07-09,114.9,Net Banking,Pending
12994,12994,2023-01-08,69.38,Debit Card,Failed
12995,12995,2024-12-14,50.45,Debit Card,Pending
12996,12996,2024-10-10,108.71,Net Banking,Success
12997,12997,2024-02-22,14.6,Net Banking,Success
12998,12998,2025-01-18,95.53,Net Banking,Pending
12999,12999,2023-04-29,131.57,Smart Card,Success
13000,13000,2023-01-02,102.61,Credit Card,Failed
13001,13001,2024-02-25,150.59,UPI,Success
13002,13002,2025-05-24,31.78,Debit Card,Pending
13003,13003,2024-12-14,188.87,Debit Card,Success
13004,13004,2024-06-17,95.39,UPI,Failed
13005,13005,2024-09-22,168.63,Smart Card,Success
13006,13006,2024-04-23,94.24,Net Banking,Success
13007,13007,2025-02-14,15.52,Debit Card,Pending
13008,13008,2025-07-12,131.25,Smart Card,Failed
13009,13009,2024-06-16,40.31,Smart Card,Failed
13010,13010,2024-03-20,125.58,Credit Card,Success
13011,13011,2024-12-14,46.49,Credit Card,Success
13012,13012,2024-02-02,156.64,UPI,Pending
13013,13013,2025-07-17,90.04,Net Banking,Success
13014,13014,2023-08-12,138.21,Credit Card,Pending
13015,13015,2024-09-05,77.26,Net Banking,Pending
13016,13016,2024-10-30,189.84,UPI,Success
13017,13017,2023-08-28,130.62,Credit Card,Pending
13018,13018,2024-06-04,19.06,Smart Card,Failed
13019,13019,2024-05-03,105.69,Debit Card,Success
13020,13020,2024-02-26,148.03,Smart Card,Success
13021,13021,2023-07-26,15.88,Net Banking,Pending
13022,13022,2024-04-17,61.56,Debit Card,Pending
13023,13023,2024-08-26,113.06,Debit Card,Success
13024,13024,2025-09-08,127.55,Net Banking,Success
13025,13025,2024-07-12,107.69,UPI,Failed
13026,13026,2025-01-16,34.51,Smart Card,Failed
13027,13027,2025-06-08,85.27,Smart Card,Success
13028,13028,2023-11-22,129.37,Smart Card,Success
13029,13029,2023-11-07,122.86,Smart Card,Pending
13030,13030,2025-06-26,74.68,Smart Card,Pending
13031,13031,2023-03-20,31.81,Credit Card,Failed
13032,13032,2023-12-28,196.6,UPI,Failed
13033,13033,2024-02-12,198.62,Smart Card,Success
13034,13034,2024-11-27,185.3,UPI,Failed
13035,13035,2024-06-24,72.1,Net Banking,Success
13036,13036,2024-09-22,21.73,Credit Card,Failed
13037,13037,2025-01-17,85.23,Debit Card,Failed
13038,13038,2023-08-14,69.92,Credit Card,Success
13039,13039,2024-07-31,127.43,Net Banking,Success
13040,13040,2024-06-02,59.55,UPI,Success
13041,13041,2023-06-15,103.05,Net Banking,Success
13042,13042,2023-02-15,48.56,Net Banking,Pending
13043,13043,2025-08-11,126.47,Credit Card,Failed
13044,13044,2023-02-11,72.06,UPI,Pending
13045,13045,2024-11-25,106.64,Net Banking,Failed
13046,13046,2023-06-18,54.72,UPI,Success
13047,13047,2025-05-20,21.34,Smart Card,Pending
13048,13048,2025-02-09,35.67,UPI,Success
13049,13049,2025-06-24,111.01,Net Banking,Failed
13050,13050,2025-09-06,36.04,UPI,Pending
13051,13051,2023-01-03,58.33,Net Banking,Failed
13052,13052,2024-02-03,87.99,Smart Card,Pending
13053,13053,2023-01-29,173.23,Debit Card,Failed
13054,13054,2025-06-25,162.09,Smart Card,Failed
13055,13055,2024-06-02,44.75,UPI,Pending
13056,13056,2024-06-20,159.62,Credit Card,Success
13057,13057,2024-11-09,27.4,Net Banking,Success
13058,13058,2024-06-11,97.72,Credit Card,Failed
13059,13059,2025-08-10,132.33,Credit Card,Pending
13060,13060,2024-10-02,163.3,UPI,Pending
13061,13061,2025-07-13,123.23,Net Banking,Failed
13062,13062,2024-01-26,41.32,UPI,Pending
13063,13063,2025-08-14,139.62,UPI,Failed
13064,13064,2025-02-11,188.01,Debit Card,Pending
13065,13065,2024-09-28,34.37,Net Banking,Failed
13066,13066,2024-09-09,133.55,UPI,Failed
13067,13067,2025-04-30,108.64,Smart Card,Pending
13068,13068,2024-03-26,94.3,Smart Card,Success
13069,13069,2025-03-31,136.86,Net Banking,Failed
13070,13070,2025-05-15,26.22,Smart Card,Failed
13071,13071,2024-02-16,157.25,Smart Card,Success
13072,13072,2025-04-04,172.21,Smart Card,Success
13073,13073,2023-10-07,176.37,Debit Card,Failed
13074,13074,2023-05-23,97.35,Debit Card,Success
13075,13075,2023-05-15,142.07,Debit Card,Failed
13076,13076,2023-02-16,50.87,Smart Card,Pending
13077,13077,2024-08-03,152.32,Debit Card,Success
13078,13078,2024-02-11,70.45,Smart Card,Success
13079,13079,2024-05-08,177.38,UPI,Failed
13080,13080,2023-07-22,87.84,Debit Card,Pending
13081,13081,2025-01-09,121.49,Smart Card,Pending
13082,13082,2023-08-05,104.68,Net Banking,Failed
13083,13083,2023-08-14,25.61,Credit Card,Success
13084,13084,2023-09-21,146.12,Net Banking,Failed
13085,13085,2024-01-10,170.83,Net Banking,Failed
13086,13086,2024-06-18,97.14,Debit Card,Pending
13087,13087,2024-01-09,149.93,Debit Card,Failed
13088,13088,2024-07-09,191.69,Smart Card,Success
13089,13089,2024-06-05,101.75,Debit Card,Failed
13090,13090,2024-12-08,118.25,Smart Card,Failed
13091,13091,2023-09-10,95.34,Net Banking,Failed
13092,13092,2023-02-26,27.03,Net Banking,Failed
13093,13093,2024-05-17,85.69,UPI,Success
13094,13094,2023-08-27,76.58,Smart Card,Pending
13095,13095,2023-01-04,41.53,Credit Card,Success
13096,13096,2024-10-22,53.89,Debit Card,Failed
13097,13097,2024-05-25,50.41,Net Banking,Pending
13098,13098,2023-03-24,156.2,Debit Card,Pending
13099,13099,2024-02-09,191.95,Credit Card,Failed
13100,13100,2023-12-21,146.92,Smart Card,Success
13101,13101,2024-02-06,100.09,UPI,Pending
13102,13102,2025-02-03,193.84,Credit Card,Pending
13103,13103,2023-06-29,34.83,Net Banking,Pending
13104,13104,2023-10-13,154.62,Smart Card,Success
13105,13105,2025-01-12,185.31,UPI,Pending
13106,13106,2023-09-27,117.29,Debit Card,Pending
13107,13107,2025-05-10,193.11,Net Banking,Success
13108,13108,2025-06-17,55.74,UPI,Pending
13109,13109,2024-11-03,181.07,Debit Card,Pending
13110,13110,2023-06-10,47.47,UPI,Failed
13111,13111,2023-08-23,125.78,Net Banking,Success
13112,13112,2025-07-30,134.02,Smart Card,Success
13113,13113,2025-05-09,130.71,Net Banking,Failed
13114,13114,2023-12-14,101.84,Debit Card,Success
13115,13115,2025-08-18,64.38,Net Banking,Failed
13116,13116,2024-02-12,125.9,UPI,Success
13117,13117,2025-02-19,76.63,Debit Card,Failed
13118,13118,2024-10-09,73.48,Net Banking,Failed
13119,13119,2025-03-14,188.7,Smart Card,Failed
13120,13120,2023-03-17,80.58,UPI,Success
13121,13121,2023-01-21,45.03,Net Banking,Success
13122,13122,2025-09-13,39.61,Smart Card,Success
13123,13123,2023-12-11,111.36,UPI,Pending
13124,13124,2023-10-03,107.17,Debit Card,Failed
13125,13125,2023-01-27,128.25,Net Banking,Pending
13126,13126,2024-03-28,41.3,UPI,Pending
13127,13127,2024-06-10,194.5,Debit Card,Success
13128,13128,2023-02-13,127.22,Credit Card,Failed
13129,13129,2023-09-30,24.36,Debit Card,Pending
13130,13130,2023-08-25,29.92,Debit Card,Success
13131,13131,2023-04-12,122.12,Credit Card,Pending
13132,13132,2025-06-25,11.44,Debit Card,Pending
13133,13133,2024-02-26,135.58,Smart Card,Failed
13134,13134,2025-02-01,107.25,Smart Card,Pending
13135,13135,2025-07-11,68.39,Credit Card,Success
13136,13136,2023-04-13,174.02,Net Banking,Success
13137,13137,2023-05-09,176.27,Net Banking,Failed
13138,13138,2025-09-24,155.39,Debit Card,Success
13139,13139,2024-12-11,37.46,UPI,Success
13140,13140,2024-12-15,28.13,Debit Card,Failed
13141,13141,2024-12-14,39.75,Debit Card,Failed
13142,13142,2023-07-28,189.6,Net Banking,Success
13143,13143,2023-11-28,110.45,UPI,Success
13144,13144,2024-06-26,145.28,Debit Card,Success
13145,13145,2024-05-31,177.26,Smart Card,Failed
13146,13146,2024-08-10,100.68,Debit Card,Pending
13147,13147,2024-03-07,88.59,UPI,Failed
13148,13148,2024-09-11,71.53,Debit Card,Success
13149,13149,2025-05-06,189.02,Net Banking,Pending
13150,13150,2024-10-24,188.49,UPI,Success
13151,13151,2024-07-18,121.94,Credit Card,Success
13152,13152,2025-06-25,78.16,Smart Card,Pending
13153,13153,2025-05-22,66.37,UPI,Failed
13154,13154,2024-07-17,11.61,Debit Card,Failed
13155,13155,2025-07-27,52.16,Debit Card,Failed
13156,13156,2023-06-19,94.66,Smart Card,Success
13157,13157,2025-02-27,141.12,Net Banking,Failed
13158,13158,2023-10-08,129.65,UPI,Success
13159,13159,2024-11-11,46.89,Smart Card,Pending
13160,13160,2025-05-19,137.69,Net Banking,Pending
13161,13161,2025-09-23,91.6,UPI,Success
13162,13162,2024-08-10,175.36,Credit Card,Pending
13163,13163,2025-08-22,157.58,Debit Card,Success
