Card Id,Passenger Id,Card Number,Issue Date,Balance,Status
6125,8960,SC00006125,2025-04-02,208.18,Active
6126,30,SC00006126,2023-06-17,2578.82,Blocked
6127,6853,SC00006127,2024-08-08,275.6,Blocked
6128,9002,SC00006128,2024-10-30,1217.73,Expired
6129,3346,SC00006129,2022-02-02,1269.34,Active
6130,3866,SC00006130,2023-02-04,2365.64,Expired
6131,8832,SC00006131,2025-08-09,1925.85,Blocked
6132,1882,SC00006132,2022-01-27,2715.11,Blocked
6133,2074,SC00006133,2023-05-22,1946.41,Blocked
6134,6489,SC00006134,2023-04-22,1738.91,Blocked
6135,346,SC00006135,2023-12-06,888.06,Blocked
6136,8495,SC00006136,2025-02-18,1991.73,Active
6137,4940,SC00006137,2024-04-10,1982.93,Expired
6138,776,SC00006138,2023-10-04,271.51,Active
6139,1817,SC00006139,2025-12-25,2936.17,Blocked
6140,2479,SC00006140,2022-08-09,1580.83,Blocked
6141,2638,SC00006141,2023-09-07,2854.34,Blocked
6142,4629,SC00006142,2022-09-17,2714.57,Expired
6143,5510,SC00006143,2023-09-25,2726.1,Expired
6144,5067,SC00006144,2023-05-13,1722.8,Blocked
6145,6358,SC00006145,2022-07-19,2456.34,Blocked
6146,1921,SC00006146,2022-12-15,1320.25,Blocked
6147,317,SC00006147,2022-08-17,1528.07,Expired
6148,3658,SC00006148,2025-05-25,2836.06,Blocked
6149,8414,SC00006149,2023-11-16,86.37,Expired
6150,3414,SC00006150,2023-01-24,2107.01,Active
6151,4087,SC00006151,2024-07-21,495.25,Expired
6152,620,SC00006152,2023-07-16,1393.4,Active
6153,3792,SC00006153,2022-05-30,903.09,Active
6154,6052,SC00006154,2023-08-29,1820.76,Active
6155,969,SC00006155,2024-05-26,1116.61,Active
6156,2964,SC00006156,2023-09-14,1777.28,Expired
6157,9294,SC00006157,2023-02-01,854.57,Blocked
6158,2987,SC00006158,2025-06-30,1481.53,Active
6159,4271,SC00006159,2025-05-19,2680.25,Active
6160,2142,SC00006160,2023-04-27,1528.62,Active
6161,5705,SC00006161,2026-01-01,2092.34,Expired
6162,4584,SC00006162,2022-10-18,185.64,Expired
6163,5671,SC00006163,2022-01-18,2661.36,Blocked
6164,285,SC00006164,2025-10-27,1013.48,Blocked
6165,2942,SC00006165,2025-03-21,1242.84,Blocked
6166,8722,SC00006166,2022-09-02,699.01,Expired
6167,3942,SC00006167,2022-01-04,801.18,Expired
6168,7275,SC00006168,2025-10-04,2559.63,Blocked
6169,939,SC00006169,2023-02-02,800.34,Blocked
6170,7566,SC00006170,2024-08-30,2499.24,Expired
6171,1074,SC00006171,2025-11-06,1648.12,Expired
6172,9654,SC00006172,2024-02-01,1806.69,Active
6173,8208,SC00006173,2023-02-28,2103.23,Expired
6174,4342,SC00006174,2023-03-19,1769.56,Active
6175,6448,SC00006175,2023-06-03,2549.86,Expired
6176,7967,SC00006176,2023-09-02,1366.08,Blocked
6177,6602,SC00006177,2024-03-07,680.4,Blocked
6178,4721,SC00006178,2026-01-08,1046.26,Active
6179,4010,SC00006179,2024-05-24,1886.92,Expired
6180,4000,SC00006180,2025-02-11,1425.68,Active
6181,7923,SC00006181,2025-06-27,2037.23,Blocked
6182,8528,SC00006182,2024-03-10,2254.79,Expired
6183,7608,SC00006183,2024-06-06,321.77,Active
6184,4987,SC00006184,2022-10-30,1669.34,Blocked
6185,1020,SC00006185,2023-06-20,1924.61,Active
6186,7260,SC00006186,2023-11-05,2113.28,Expired
6187,6680,SC00006187,2025-09-11,645.13,Expired
6188,3689,SC00006188,2024-07-11,435.51,Active
6189,6344,SC00006189,2022-06-08,1950.2,Active
6190,732,SC00006190,2025-03-04,2261.75,Blocked
6191,1369,SC00006191,2022-05-09,1345.02,Blocked
6192,891,SC00006192,2024-10-28,595.23,Expired
6193,9878,SC00006193,2025-01-21,1363.3,Blocked
6194,2636,SC00006194,2025-09-17,562.24,Expired
6195,9901,SC00006195,2023-10-07,2158.38,Expired
6196,4055,SC00006196,2025-09-02,1624.39,Active
6197,4267,SC00006197,2025-12-01,2537.14,Active
6198,4075,SC00006198,2025-10-19,1145.02,Expired
6199,7084,SC00006199,2025-09-15,983.51,Blocked
6200,8093,SC00006200,2024-05-30,101.69,Blocked
6201,8017,SC00006201,2025-05-13,2525,Expired
6202,5371,SC00006202,2024-05-09,2754.26,Blocked
6203,4862,SC00006203,2024-03-18,564.93,Expired
6204,8629,SC00006204,2023-11-11,1176.39,Blocked
6205,5904,SC00006205,2023-11-17,726.05,Active
6206,7952,SC00006206,2023-02-09,2796.77,Blocked
6207,1584,SC00006207,2024-06-23,69.61,Blocked
6208,3247,SC00006208,2022-02-16,2624.54,Expired
6209,9013,SC00006209,2025-03-18,1203.73,Expired
6210,9207,SC00006210,2022-03-22,126.11,Active
6211,3183,SC00006211,2024-09-26,1388.86,Active
6212,4715,SC00006212,2025-12-17,2541.35,Expired
6213,2615,SC00006213,2025-06-11,2383.99,Active
6214,1064,SC00006214,2025-12-22,254.86,Expired
6215,7281,SC00006215,2022-10-31,1903.78,Expired
6216,9391,SC00006216,2023-12-02,2766.18,Blocked
6217,7273,SC00006217,2023-01-23,2517.27,Expired
6218,718,SC00006218,2022-08-14,321,Active
6219,2984,SC00006219,2022-11-13,474.09,Active
6220,3538,SC00006220,2023-11-30,2356.91,Blocked
6221,3002,SC00006221,2025-07-02,1251.86,Active
6222,5158,SC00006222,2024-04-09,2328.49,Blocked
6223,1411,SC00006223,2023-03-16,2324.15,Expired
6224,6308,SC00006224,2024-04-27,2461.47,Blocked
6225,7461,SC00006225,2022-09-15,1252.01,Blocked
6226,203,SC00006226,2022-11-27,1446.76,Expired
6227,180,SC00006227,2022-05-30,520.63,Blocked
6228,8286,SC00006228,2025-04-24,290.75,Expired
6229,2514,SC00006229,2023-12-11,2263.24,Expired
6230,4849,SC00006230,2023-04-18,1780.8,Active
6231,6864,SC00006231,2023-12-03,291.97,Blocked
6232,1892,SC00006232,2025-11-23,2628.89,Active
6233,9111,SC00006233,2022-08-26,2973.1,Blocked
6234,1205,SC00006234,2024-01-01,2092.66,Active
6235,8496,SC00006235,2024-12-13,1249.19,Active
6236,9679,SC00006236,2025-05-18,2773.11,Expired
6237,2454,SC00006237,2026-02-01,2062.37,Expired
6238,927,SC00006238,2022-12-30,388.47,Expired
6239,4870,SC00006239,2024-12-30,2785.34,Active
6240,3107,SC00006240,2023-12-05,1289.05,Blocked
6241,7246,SC00006241,2025-03-24,133.82,Active
6242,7175,SC00006242,2022-09-23,2775.24,Expired
6243,6413,SC00006243,2023-07-04,609.93,Blocked
6244,4616,SC00006244,2022-09-08,2049.11,Expired
6245,9847,SC00006245,2023-09-04,1064.93,Expired
6246,1564,SC00006246,2024-10-22,2784.83,Blocked
6247,7377,SC00006247,2024-02-15,1447.88,Expired
6248,3408,SC00006248,2025-07-18,2688.2,Active
6249,5641,SC00006249,2023-10-06,1455.77,Active
6250,1272,SC00006250,2026-02-06,2117.87,Blocked
6251,232,SC00006251,2022-07-02,1528.57,Active
6252,8274,SC00006252,2025-08-13,51.66,Blocked
6253,8303,SC00006253,2025-09-24,1131.94,Blocked
6254,9106,SC00006254,2022-12-26,2623.06,Expired
6255,5064,SC00006255,2023-06-02,493.2,Blocked
6256,1009,SC00006256,2025-11-12,476.76,Blocked
6257,9771,SC00006257,2022-12-22,1490.6,Expired
6258,5397,SC00006258,2022-05-31,1123.64,Expired
6259,711,SC00006259,2025-01-06,198.37,Expired
6260,6811,SC00006260,2024-08-25,51.35,Blocked
6261,8304,SC00006261,2024-11-12,2986.96,Blocked
6262,7679,SC00006262,2024-04-25,626.05,Active
6263,7779,SC00006263,2023-12-12,1018.02,Blocked
6264,5902,SC00006264,2024-07-15,1756.08,Active
6265,2889,SC00006265,2022-01-29,1983.98,Expired
6266,9861,SC00006266,2024-11-10,1944.17,Active
6267,5140,SC00006267,2024-12-22,1792.75,Active
6268,5604,SC00006268,2024-01-29,1508.09,Active
6269,8450,SC00006269,2025-01-31,2949.79,Active
6270,8138,SC00006270,2024-07-11,805.73,Expired
6271,7138,SC00006271,2023-09-13,1357.84,Expired
6272,6329,SC00006272,2025-09-03,1772.16,Blocked
6273,4978,SC00006273,2025-04-30,227.99,Expired
6274,519,SC00006274,2022-11-14,758.92,Active
6275,9234,SC00006275,2022-05-03,2210.66,Blocked
6276,3072,SC00006276,2023-01-10,1891.86,Blocked
6277,9590,SC00006277,2025-11-04,2211.19,Active
6278,3182,SC00006278,2023-12-10,2009.22,Blocked
6279,1798,SC00006279,2024-03-24,353.07,Active
6280,4639,SC00006280,2025-08-16,1835.48,Blocked
6281,3925,SC00006281,2023-01-16,2811.91,Blocked
6282,6161,SC00006282,2022-12-09,1837.29,Blocked
6283,2409,SC00006283,2022-08-10,1115.27,Active
6284,3003,SC00006284,2025-04-13,2857.08,Active
6285,6180,SC00006285,2024-06-18,375.8,Blocked
6286,4290,SC00006286,2022-02-22,1115.67,Expired
6287,2987,SC00006287,2025-02-23,1168.47,Expired
6288,7891,SC00006288,2022-07-31,693.21,Active
6289,7678,SC00006289,2023-01-12,2901.86,Expired
6290,8918,SC00006290,2026-01-24,192.03,Active
6291,8261,SC00006291,2024-04-23,1160.93,Blocked
6292,1198,SC00006292,2022-01-07,591.18,Blocked
6293,2119,SC00006293,2022-02-23,2431.3,Active
6294,5459,SC00006294,2024-06-04,951.75,Active
6295,1915,SC00006295,2022-05-07,1838.21,Blocked
6296,4088,SC00006296,2023-03-26,2023.95,Blocked
6297,1705,SC00006297,2024-02-25,2704.51,Blocked
6298,7522,SC00006298,2025-04-12,1672.13,Active
6299,1957,SC00006299,2025-12-11,493.69,Blocked
6300,5390,SC00006300,2022-07-11,2940.11,Active
6301,1565,SC00006301,2022-10-21,1045.68,Blocked
6302,4563,SC00006302,2024-01-27,165.16,Active
6303,7257,SC00006303,2023-08-28,1600.97,Expired
6304,257,SC00006304,2023-11-11,2882.42,Expired
6305,4400,SC00006305,2024-05-11,2397.21,Blocked
6306,8840,SC00006306,2024-10-07,434.46,Active
6307,754,SC00006307,2023-12-29,641.6,Blocked
6308,9056,SC00006308,2022-05-08,738.87,Blocked
6309,2697,SC00006309,2022-02-12,969.7,Blocked
6310,2006,SC00006310,2022-01-12,316.1,Active
6311,2049,SC00006311,2024-02-01,1641.19,Expired
6312,1198,SC00006312,2023-06-02,1507.91,Active
6313,8011,SC00006313,2024-10-23,180.95,Expired
6314,4972,SC00006314,2022-12-15,1396.82,Active
6315,5720,SC00006315,2024-05-04,725.6,Expired
6316,2989,SC00006316,2024-09-15,2381.13,Blocked
6317,5195,SC00006317,2023-09-18,1157.33,Active
6318,7296,SC00006318,2023-04-02,1409.99,Active
6319,3603,SC00006319,2025-11-21,2000.38,Blocked
6320,8211,SC00006320,2024-09-18,1374.63,Expired
6321,7442,SC00006321,2023-01-27,1960.7,Active
6322,7405,SC00006322,2026-01-24,322.03,Expired
6323,152,SC00006323,2023-01-23,300.19,Blocked
6324,533,SC00006324,2023-06-30,2207.75,Expired
6325,9692,SC00006325,2024-05-26,1848.53,Expired
6326,2654,SC00006326,2025-09-22,909.66,Expired
6327,2879,SC00006327,2025-08-18,1171.47,Active
6328,2976,SC00006328,2024-08-23,2421.45,Active
6329,5332,SC00006329,2023-06-01,2148.5,Expired
6330,4968,SC00006330,2023-10-21,1744.98,Blocked
6331,7208,SC00006331,2023-02-28,313.07,Expired
6332,3695,SC00006332,2024-02-24,1328.22,Active
6333,6106,SC00006333,2025-06-29,806.46,Active
6334,7270,SC00006334,2025-06-09,691.23,Expired
6335,656,SC00006335,2025-07-18,2857.98,Blocked
6336,1930,SC00006336,2023-09-27,1164.93,Expired
6337,2869,SC00006337,2022-08-11,241.28,Expired
6338,6591,SC00006338,2024-08-30,2001,Active
6339,1713,SC00006339,2023-06-12,2599.53,Active
6340,382,SC00006340,2023-07-28,1819.85,Blocked
6341,8218,SC00006341,2024-04-13,231.56,Blocked
6342,1423,SC00006342,2026-01-06,1805.47,Active
6343,8117,SC00006343,2023-07-10,592.06,Active
6344,3265,SC00006344,2024-10-18,229.37,Active
6345,1328,SC00006345,2022-02-16,2445.24,Expired
6346,4777,SC00006346,2024-03-20,2482.15,Active
6347,3649,SC00006347,2024-06-21,641.58,Blocked
6348,897,SC00006348,2022-02-01,405.73,Expired
6349,4667,SC00006349,2025-12-27,729.6,Expired
6350,1995,SC00006350,2025-07-24,901.49,Expired
6351,9479,SC00006351,2024-10-19,603.44,Active
6352,233,SC00006352,2022-06-22,1530.58,Active
6353,6532,SC00006353,2024-02-12,1967.51,Active
6354,4332,SC00006354,2022-08-19,642.43,Blocked
6355,3240,SC00006355,2024-10-25,2143.08,Expired
6356,9990,SC00006356,2023-12-20,1303.03,Active
6357,5282,SC00006357,2025-10-08,826.36,Expired
6358,5446,SC00006358,2025-07-14,2642.39,Expired
6359,3334,SC00006359,2024-04-09,459.7,Active
6360,4200,SC00006360,2024-07-10,307.2,Blocked
6361,3961,SC00006361,2024-11-20,1516.66,Blocked
6362,4348,SC00006362,2026-01-28,222.03,Expired
6363,5960,SC00006363,2025-10-24,458.67,Active
6364,3727,SC00006364,2025-01-06,1469.26,Blocked
6365,626,SC00006365,2023-11-11,810.22,Blocked
6366,1102,SC00006366,2022-10-08,465.64,Blocked
6367,8830,SC00006367,2024-02-12,2165.9,Expired
6368,3968,SC00006368,2022-12-22,943.6,Expired
6369,7077,SC00006369,2024-03-04,972.74,Active
6370,8386,SC00006370,2023-03-22,883.98,Active
6371,5200,SC00006371,2023-10-15,1484.47,Expired
6372,7851,SC00006372,2023-07-06,2286.86,Active
6373,3101,SC00006373,2022-03-03,1639.61,Active
6374,8237,SC00006374,2022-03-15,2315.7,Blocked
6375,3716,SC00006375,2023-09-27,2506.34,Active
6376,414,SC00006376,2023-10-23,966.19,Blocked
6377,1272,SC00006377,2025-09-14,1821.33,Blocked
6378,823,SC00006378,2025-11-03,1989.15,Active
6379,6751,SC00006379,2024-09-07,233.49,Active
6380,9283,SC00006380,2024-12-28,2273.86,Expired
6381,5128,SC00006381,2024-02-21,2310.62,Active
6382,1993,SC00006382,2025-11-04,2025.91,Active
6383,5237,SC00006383,2026-01-22,2572.01,Active
6384,1321,SC00006384,2025-12-23,2866.26,Active
6385,2932,SC00006385,2023-01-01,2682.03,Blocked
6386,6867,SC00006386,2024-11-10,1410.3,Active
6387,5184,SC00006387,2026-01-04,1689.89,Blocked
6388,7878,SC00006388,2023-06-20,1328.67,Expired
6389,596,SC00006389,2025-07-28,1098.08,Active
6390,122,SC00006390,2023-11-18,545.62,Active
6391,7781,SC00006391,2025-01-24,1943.56,Blocked
6392,5698,SC00006392,2024-04-22,1952.48,Expired
6393,8029,SC00006393,2023-08-16,222.92,Active
6394,4858,SC00006394,2022-03-15,732.22,Active
6395,6510,SC00006395,2025-03-15,1071.97,Blocked
6396,906,SC00006396,2025-11-30,1262.84,Expired
6397,2952,SC00006397,2025-12-08,2760.76,Active
6398,1541,SC00006398,2025-01-14,1384.73,Blocked
6399,4266,SC00006399,2023-03-21,731.88,Active
6400,8629,SC00006400,2025-02-19,214.62,Blocked
6401,5500,SC00006401,2023-08-02,706.57,Blocked
6402,9808,SC00006402,2024-06-24,179.63,Active
6403,7706,SC00006403,2022-02-24,527.78,Active
6404,757,SC00006404,2023-10-06,637.27,Active
6405,5422,SC00006405,2022-10-20,2298.56,Active
6406,2299,SC00006406,2024-02-06,223,Expired
6407,9711,SC00006407,2024-04-27,784.03,Active
6408,6280,SC00006408,2024-09-16,477.21,Expired
6409,1678,SC00006409,2023-03-04,1426.14,Blocked
6410,7902,SC00006410,2025-03-25,1101.89,Blocked
6411,5726,SC00006411,2023-12-05,697.44,Expired
6412,6395,SC00006412,2022-04-27,1635.38,Active
6413,843,SC00006413,2024-04-12,1060.45,Active
6414,7543,SC00006414,2023-04-02,1446.78,Active
6415,3708,SC00006415,2022-10-02,1129.61,Expired
6416,3639,SC00006416,2022-09-16,916.7,Blocked
6417,7480,SC00006417,2023-07-03,2209.05,Blocked
6418,45,SC00006418,2023-09-19,2064.78,Expired
6419,7872,SC00006419,2022-04-13,2761.41,Expired
6420,4638,SC00006420,2022-03-12,762.96,Expired
6421,1984,SC00006421,2022-10-20,2028.04,Blocked
6422,4618,SC00006422,2025-11-16,1192.77,Active
6423,9137,SC00006423,2022-08-24,2653.27,Expired
6424,5816,SC00006424,2022-08-28,2628.55,Active
6425,3827,SC00006425,2022-08-29,2988.16,Expired
6426,7641,SC00006426,2025-02-26,2728.03,Expired
6427,8507,SC00006427,2024-09-02,1446.02,Expired
6428,5419,SC00006428,2024-09-11,2143.43,Blocked
6429,9397,SC00006429,2025-02-06,2468.48,Blocked
6430,396,SC00006430,2023-10-07,2400.49,Blocked
6431,4251,SC00006431,2022-03-16,2623.82,Active
6432,6515,SC00006432,2026-01-20,194.59,Expired
6433,2876,SC00006433,2024-04-22,2193.3,Active
6434,6577,SC00006434,2026-01-05,1787.46,Active
6435,6480,SC00006435,2025-10-24,1152.36,Expired
6436,4017,SC00006436,2023-06-28,517.01,Expired
6437,3580,SC00006437,2023-12-28,76.64,Blocked
6438,37,SC00006438,2023-08-06,1137.81,Blocked
6439,6488,SC00006439,2024-04-14,2396.88,Active
6440,6181,SC00006440,2022-05-02,749.44,Active
6441,2248,SC00006441,2025-07-30,1335.88,Expired
6442,4863,SC00006442,2022-02-24,2909.4,Active
6443,5595,SC00006443,2022-06-07,787.54,Expired
6444,3841,SC00006444,2025-12-24,2387.6,Blocked
6445,3326,SC00006445,2024-11-18,636.51,Expired
6446,6718,SC00006446,2023-01-05,117.66,Blocked
6447,869,SC00006447,2025-12-28,307.13,Blocked
6448,6012,SC00006448,2025-04-26,537.57,Expired
6449,3765,SC00006449,2022-02-13,2074.92,Expired
6450,7707,SC00006450,2023-11-03,869.52,Expired
6451,2903,SC00006451,2024-11-20,500.34,Blocked
6452,1967,SC00006452,2025-11-04,1388.78,Active
6453,7919,SC00006453,2025-09-05,1653.9,Blocked
6454,2319,SC00006454,2025-11-03,825.28,Active
6455,3025,SC00006455,2023-08-17,1148.82,Active
6456,4009,SC00006456,2024-08-21,1209.04,Active
6457,2170,SC00006457,2024-10-09,2439.3,Blocked
6458,8469,SC00006458,2025-10-07,2367.43,Active
6459,5062,SC00006459,2024-10-22,1125.16,Blocked
6460,1509,SC00006460,2022-03-27,402.31,Active
6461,9252,SC00006461,2023-10-01,1370.76,Blocked
6462,9584,SC00006462,2022-04-10,1299.55,Expired
6463,1104,SC00006463,2023-11-23,697.1,Blocked
6464,8883,SC00006464,2025-02-10,1163.13,Blocked
6465,7348,SC00006465,2024-08-09,894.77,Blocked
6466,3147,SC00006466,2022-06-03,2115.31,Expired
6467,8617,SC00006467,2023-12-21,1352.98,Active
6468,786,SC00006468,2024-01-21,1888.31,Active
6469,5626,SC00006469,2023-11-08,309.05,Expired
6470,759,SC00006470,2022-08-04,1160.56,Blocked
6471,9208,SC00006471,2025-10-24,313.28,Expired
6472,4256,SC00006472,2023-03-26,1203.85,Active
6473,5818,SC00006473,2022-06-16,1393.51,Active
6474,9678,SC00006474,2022-12-18,2438.47,Active
6475,8030,SC00006475,2025-06-19,1418.38,Active
6476,4289,SC00006476,2025-03-24,1607.39,Blocked
6477,7034,SC00006477,2022-08-18,729.88,Blocked
6478,1356,SC00006478,2023-03-10,1100.6,Blocked
6479,5876,SC00006479,2024-09-04,1086.58,Expired
6480,269,SC00006480,2026-01-21,289.64,Expired
6481,323,SC00006481,2023-01-14,138.51,Active
6482,1580,SC00006482,2023-11-09,461.83,Expired
6483,1736,SC00006483,2025-01-05,1492.8,Expired
6484,4417,SC00006484,2022-08-11,2601.88,Expired
6485,6000,SC00006485,2025-01-02,2466.63,Blocked
6486,3776,SC00006486,2024-02-03,2285.15,Expired
6487,5176,SC00006487,2023-12-30,885.13,Active
6488,3103,SC00006488,2022-01-10,1607.49,Expired
6489,6402,SC00006489,2023-07-19,2407.64,Active
6490,8723,SC00006490,2025-05-18,2234.43,Active
6491,2368,SC00006491,2025-05-11,2482.62,Expired
6492,2573,SC00006492,2023-03-29,2814.45,Active
6493,1448,SC00006493,2022-02-04,987.4,Active
6494,2318,SC00006494,2024-02-01,1026.23,Active
6495,9378,SC00006495,2022-10-28,2673.05,Expired
6496,8838,SC00006496,2022-09-08,1986.27,Expired
6497,3663,SC00006497,2022-06-24,1990.02,Active
6498,9756,SC00006498,2023-01-23,1704.86,Active
6499,3466,SC00006499,2022-03-23,1727.96,Active
6500,4264,SC00006500,2023-07-22,1272.7,Active
6501,5362,SC00006501,2023-01-21,2835.66,Active
6502,2194,SC00006502,2023-01-18,480.98,Active
6503,909,SC00006503,2025-04-26,2472.21,Active
6504,9557,SC00006504,2022-07-16,433.8,Active
6505,9916,SC00006505,2024-11-13,1428.05,Blocked
6506,697,SC00006506,2024-06-30,1798.85,Blocked
6507,6301,SC00006507,2025-05-26,1303.93,Expired
6508,775,SC00006508,2024-04-29,2133.99,Active
6509,6861,SC00006509,2023-07-13,1120.83,Expired
6510,9091,SC00006510,2022-06-17,310.95,Active
6511,7179,SC00006511,2022-09-14,2759.38,Blocked
6512,9083,SC00006512,2023-06-02,1552.82,Expired
6513,6593,SC00006513,2022-12-01,833.19,Expired
6514,2320,SC00006514,2023-09-20,2396.32,Active
6515,4785,SC00006515,2025-08-02,2026.63,Active
6516,4647,SC00006516,2024-11-06,2345.44,Blocked
6517,4645,SC00006517,2022-12-26,2179.95,Blocked
6518,5845,SC00006518,2024-12-15,1274.05,Expired
6519,2845,SC00006519,2023-06-11,1661.32,Expired
6520,3003,SC00006520,2025-03-05,1318.46,Blocked
6521,4845,SC00006521,2022-07-03,1603.98,Expired
6522,9711,SC00006522,2024-03-08,1960.22,Active
6523,4591,SC00006523,2023-03-17,1366.35,Expired
6524,6149,SC00006524,2024-11-22,1944.25,Blocked
6525,8493,SC00006525,2025-09-29,1836.45,Active
6526,5633,SC00006526,2023-07-28,1810.11,Active
6527,8300,SC00006527,2024-04-29,770.6,Blocked
6528,3416,SC00006528,2023-02-13,99.49,Blocked
6529,1337,SC00006529,2024-09-30,1847.93,Blocked
6530,6421,SC00006530,2022-10-08,672.72,Active
6531,7399,SC00006531,2025-11-11,371.06,Blocked
6532,8428,SC00006532,2025-07-06,2947.13,Expired
6533,4107,SC00006533,2024-10-24,1423.41,Active
6534,4636,SC00006534,2025-06-15,1802.18,Active
6535,3728,SC00006535,2023-05-05,2846.66,Blocked
6536,1227,SC00006536,2025-07-14,1074.13,Expired
6537,2914,SC00006537,2025-07-09,2619.65,Expired
6538,2700,SC00006538,2023-04-16,1298.55,Blocked
6539,8789,SC00006539,2023-01-28,1238.15,Active
6540,6620,SC00006540,2026-01-14,753.19,Active
6541,8688,SC00006541,2024-11-06,2631.75,Expired
6542,9188,SC00006542,2023-06-26,1891.16,Active
6543,3876,SC00006543,2023-03-17,141.15,Blocked
6544,7121,SC00006544,2024-10-23,1604.6,Active
6545,6130,SC00006545,2024-04-11,2144.97,Expired
6546,4547,SC00006546,2024-07-11,2377.46,Expired
6547,2522,SC00006547,2025-11-25,1038.46,Active
6548,3331,SC00006548,2024-09-15,2655.61,Active
6549,9131,SC00006549,2025-08-14,565.95,Active
6550,610,SC00006550,2022-02-20,1200.01,Expired
6551,3211,SC00006551,2025-05-01,129.79,Active
6552,8358,SC00006552,2024-08-04,2811.58,Expired
6553,3609,SC00006553,2022-10-17,2124.7,Active
6554,9164,SC00006554,2022-03-21,1620.04,Active
6555,5781,SC00006555,2023-01-16,2001.57,Blocked
6556,529,SC00006556,2023-02-08,158.33,Expired
6557,6108,SC00006557,2025-05-19,1194.9,Active
6558,1318,SC00006558,2022-04-20,969.49,Expired
6559,4392,SC00006559,2024-08-16,1009.31,Blocked
6560,1501,SC00006560,2024-02-28,1285.51,Expired
6561,5454,SC00006561,2023-03-22,2242.56,Expired
6562,7092,SC00006562,2024-08-02,2239.07,Blocked
6563,1160,SC00006563,2024-05-09,2124.83,Blocked
6564,9628,SC00006564,2025-03-02,1380.69,Active
6565,3741,SC00006565,2024-02-22,820.45,Expired
6566,7625,SC00006566,2022-08-20,1891.63,Active
6567,5054,SC00006567,2024-04-22,1173.16,Active
6568,5123,SC00006568,2024-02-04,1420.35,Blocked
6569,3614,SC00006569,2022-01-07,1454.72,Expired
6570,4887,SC00006570,2025-02-07,347.14,Expired
6571,8557,SC00006571,2024-06-22,2676.39,Blocked
6572,3366,SC00006572,2023-08-01,1928.21,Expired
6573,9323,SC00006573,2023-09-23,426.27,Active
6574,1483,SC00006574,2024-01-31,1686.86,Blocked
6575,7030,SC00006575,2023-04-22,1750.01,Blocked
6576,3117,SC00006576,2025-03-17,2050.65,Blocked
6577,4081,SC00006577,2023-01-05,408.49,Blocked
6578,2314,SC00006578,2023-05-02,382.26,Expired
6579,2946,SC00006579,2022-01-18,2366.93,Expired
6580,7091,SC00006580,2025-02-06,545.23,Active
6581,9914,SC00006581,2025-01-01,2555.04,Blocked
6582,9,SC00006582,2022-02-20,945.16,Expired
6583,3388,SC00006583,2023-10-29,1180.88,Expired
6584,7316,SC00006584,2025-07-09,1383.15,Active
6585,5564,SC00006585,2024-02-01,1530.15,Expired
6586,5027,SC00006586,2024-07-15,1310.04,Blocked
6587,67,SC00006587,2025-03-16,182.04,Blocked
6588,97,SC00006588,2022-07-17,436.7,Active
6589,8934,SC00006589,2022-06-17,1119.91,Active
6590,5207,SC00006590,2025-07-09,1502.06,Blocked
6591,9879,SC00006591,2023-09-25,2032.37,Blocked
6592,1836,SC00006592,2022-05-31,1149.99,Expired
6593,9719,SC00006593,2022-02-08,711.57,Blocked
6594,5590,SC00006594,2024-04-11,275.82,Blocked
6595,72,SC00006595,2023-08-21,1978.28,Expired
6596,7471,SC00006596,2026-01-07,773.9,Expired
6597,1970,SC00006597,2022-06-14,1603.03,Blocked
6598,5192,SC00006598,2025-09-30,1680.67,Expired
6599,6552,SC00006599,2022-12-21,2946.89,Blocked
6600,5577,SC00006600,2023-09-26,288.09,Active
6601,5496,SC00006601,2026-01-29,1912.29,Active
6602,3258,SC00006602,2025-08-16,1945.52,Expired
6603,5699,SC00006603,2025-07-20,1547.33,Active
6604,8170,SC00006604,2024-07-13,664.49,Expired
6605,6462,SC00006605,2025-06-16,998.62,Active
6606,6566,SC00006606,2025-05-21,2529.61,Active
6607,6952,SC00006607,2023-06-25,1174.4,Blocked
6608,554,SC00006608,2023-06-14,935.76,Blocked
6609,7724,SC00006609,2025-05-31,2408.54,Blocked
6610,325,SC00006610,2025-05-07,2487.64,Blocked
6611,2196,SC00006611,2022-04-18,2480.83,Blocked
6612,2471,SC00006612,2025-08-03,2395.39,Blocked
6613,1666,SC00006613,2022-03-14,551.15,Expired
6614,517,SC00006614,2022-03-20,2224.17,Blocked
6615,605,SC00006615,2024-06-14,522.03,Expired
6616,3626,SC00006616,2025-11-29,2675.38,Blocked
6617,5506,SC00006617,2023-12-27,2296.9,Active
6618,9437,SC00006618,2023-06-21,1819.17,Blocked
6619,2832,SC00006619,2023-12-06,590.18,Active
6620,9814,SC00006620,2023-07-21,2374.24,Blocked
6621,1613,SC00006621,2024-06-09,2567.55,Active
6622,5324,SC00006622,2022-09-09,901.84,Active
6623,1394,SC00006623,2023-02-24,2149.47,Expired
6624,4782,SC00006624,2024-11-07,2858.45,Expired
6625,5288,SC00006625,2025-04-29,2156.21,Blocked
6626,5538,SC00006626,2024-02-11,2717.28,Blocked
6627,4472,SC00006627,2022-03-30,1612.03,Expired
6628,421,SC00006628,2025-06-27,326.03,Blocked
6629,5860,SC00006629,2025-04-21,438.54,Expired
6630,2171,SC00006630,2026-01-13,2240.37,Blocked
6631,9319,SC00006631,2024-07-16,1189.29,Active
