Ticket Id,Passenger Id,Source Station Id,Destination Station Id,Journey Date,Fare,Ticket Type
10728,1025,153,25,2024-04-01,49.91,Daily Pass
10729,9892,191,250,2024-06-25,37.08,Return Journey
10730,5744,136,224,2024-02-23,122.19,Return Journey
10731,5877,176,26,2024-08-27,62.55,Return Journey
10732,6117,63,70,2023-02-20,109.99,Return Journey
10733,6114,206,133,2024-08-26,193.39,Return Journey
10734,6601,89,190,2024-04-19,131.87,Daily Pass
10735,4078,138,37,2024-09-20,113.35,Daily Pass
10736,7509,157,237,2023-09-07,137.31,Single Journey
10737,1109,70,241,2023-04-27,131.78,Daily Pass
10738,3766,64,114,2023-11-27,93.66,Return Journey
10739,3950,150,165,2024-04-10,173.66,Single Journey
10740,8956,183,197,2024-01-25,12.16,Single Journey
10741,3253,81,71,2023-06-24,84.22,Daily Pass
10742,9148,157,143,2024-10-21,122.92,Daily Pass
10743,8322,142,79,2023-10-13,76.81,Daily Pass
10744,7278,139,242,2024-07-13,18.55,Return Journey
10745,9504,200,227,2023-10-23,121.16,Return Journey
10746,1618,29,78,2023-01-21,157.65,Daily Pass
10747,9917,131,232,2025-03-21,159.01,Single Journey
10748,4474,92,10,2024-01-07,175.61,Daily Pass
10749,2490,155,59,2024-04-18,124.26,Single Journey
10750,5203,232,46,2025-09-18,108.03,Return Journey
10751,5774,45,206,2024-01-12,149.51,Single Journey
10752,9486,92,128,2025-03-15,58.63,Single Journey
10753,1611,207,50,2023-04-02,42.19,Daily Pass
10754,6303,192,67,2024-08-31,198.52,Daily Pass
10755,7353,135,89,2023-07-11,150.27,Single Journey
10756,2385,222,137,2025-01-11,107.94,Single Journey
10757,9715,197,214,2025-02-13,29.96,Daily Pass
10758,3113,194,189,2023-01-05,45.26,Single Journey
10759,3625,76,155,2023-11-06,176.88,Daily Pass
10760,9193,5,196,2025-02-02,196.92,Return Journey
10761,9511,17,7,2025-03-28,16.11,Return Journey
10762,7258,86,35,2023-07-24,145.57,Daily Pass
10763,547,57,200,2023-08-31,59.13,Return Journey
10764,6424,30,148,2024-05-02,53.43,Single Journey
10765,4092,90,105,2023-08-27,28.3,Single Journey
10766,8628,37,230,2025-06-09,97.01,Return Journey
10767,7538,187,139,2023-05-26,72.51,Return Journey
10768,7081,104,234,2023-05-19,43.39,Daily Pass
10769,5911,111,207,2023-12-31,174.05,Return Journey
10770,2109,120,109,2023-08-11,165.3,Return Journey
10771,2798,31,69,2025-05-08,57.45,Daily Pass
10772,8991,221,216,2023-05-13,125.53,Daily Pass
10773,8730,228,217,2023-11-20,182.97,Daily Pass
10774,1686,18,21,2025-05-11,83.98,Single Journey
10775,2095,120,227,2025-07-15,151.76,Return Journey
10776,4454,9,59,2023-01-26,34.46,Single Journey
10777,9370,35,140,2024-06-23,98.85,Daily Pass
10778,7339,110,56,2024-04-13,59.88,Single Journey
10779,1492,169,240,2023-09-21,63.6,Daily Pass
10780,322,162,111,2023-12-11,43.31,Return Journey
10781,3248,45,14,2025-02-26,113.96,Single Journey
10782,5399,97,121,2025-05-01,113.02,Return Journey
10783,5577,180,22,2025-04-09,89.36,Daily Pass
10784,3799,160,154,2023-04-28,37.41,Daily Pass
10785,163,52,69,2025-05-02,65.22,Single Journey
10786,7976,165,199,2024-09-17,13.13,Daily Pass
10787,7828,141,94,2023-06-19,168.61,Return Journey
10788,5267,34,127,2025-05-20,118.72,Daily Pass
10789,6676,127,159,2023-02-20,127.34,Daily Pass
10790,3216,125,114,2025-07-25,21.21,Daily Pass
10791,7537,1,196,2025-09-05,63.37,Single Journey
10792,5503,175,123,2025-08-28,150.21,Single Journey
10793,2178,145,76,2023-01-26,12.83,Daily Pass
10794,2905,154,46,2025-07-13,180.28,Daily Pass
10795,3042,119,184,2023-10-05,46.41,Daily Pass
10796,3108,58,26,2025-04-13,113.08,Return Journey
10797,6757,35,235,2025-08-18,188.51,Daily Pass
10798,4352,122,50,2025-02-11,18,Return Journey
10799,4535,66,170,2024-01-03,31.7,Single Journey
10800,343,152,68,2024-07-27,134.69,Daily Pass
10801,9144,84,228,2023-02-23,33.47,Return Journey
10802,5770,93,222,2025-04-18,157.52,Return Journey
10803,5127,83,42,2023-08-16,179.2,Daily Pass
10804,2762,235,217,2025-05-01,167.44,Return Journey
10805,2060,211,80,2024-01-21,149.4,Single Journey
10806,7041,102,20,2023-10-26,24.03,Return Journey
10807,4849,177,100,2024-10-12,116.88,Single Journey
10808,5288,6,202,2024-04-26,74.59,Single Journey
10809,1550,216,31,2024-10-15,35.04,Return Journey
10810,9462,195,244,2024-08-28,55.01,Single Journey
10811,3171,136,90,2023-05-14,102.11,Return Journey
10812,4067,68,214,2023-01-30,104.03,Daily Pass
10813,212,3,219,2024-10-18,163.06,Return Journey
10814,5730,27,37,2025-07-06,111.78,Return Journey
10815,3425,170,213,2025-06-01,117.12,Single Journey
10816,8081,218,206,2023-03-12,50.61,Single Journey
10817,9142,241,180,2024-12-12,15.33,Daily Pass
10818,298,99,1,2024-08-31,35.73,Single Journey
10819,108,6,218,2023-10-03,74.59,Single Journey
10820,4433,123,225,2025-03-22,110.77,Return Journey
10821,4181,2,118,2024-05-22,175.54,Daily Pass
10822,2971,204,49,2024-09-14,48.1,Return Journey
10823,6971,173,150,2024-03-16,90.71,Daily Pass
10824,1547,122,145,2024-07-13,116.6,Single Journey
10825,904,182,91,2025-06-05,28.64,Return Journey
10826,8540,86,195,2023-12-06,72.69,Return Journey
10827,1935,27,15,2024-04-08,155.26,Return Journey
10828,81,178,76,2024-07-23,173.09,Single Journey
10829,168,110,161,2023-10-27,81.23,Daily Pass
10830,7231,172,86,2023-11-20,86.99,Single Journey
10831,3127,175,216,2025-06-16,52.06,Return Journey
10832,1372,39,100,2024-05-14,144.91,Return Journey
10833,9501,69,30,2025-01-16,168.13,Daily Pass
10834,1170,14,240,2024-01-16,109.55,Daily Pass
10835,1368,188,131,2024-05-30,76.79,Single Journey
10836,1438,203,18,2024-03-24,109.6,Single Journey
10837,8777,51,25,2023-03-16,126.97,Return Journey
10838,4031,213,131,2023-10-14,110.51,Single Journey
10839,4365,11,86,2024-11-03,121.15,Return Journey
10840,1524,12,135,2024-04-28,45.38,Return Journey
10841,348,79,109,2023-05-30,98.98,Single Journey
10842,4562,121,216,2025-06-12,86.13,Single Journey
10843,707,238,178,2025-02-01,145.76,Single Journey
10844,1322,79,78,2024-09-09,140.17,Daily Pass
10845,4897,152,35,2024-12-20,60.81,Single Journey
10846,3345,125,156,2023-06-07,159.78,Return Journey
10847,2849,176,61,2024-05-11,165.67,Daily Pass
10848,5819,19,206,2025-07-16,150.1,Daily Pass
10849,7932,100,189,2023-10-01,175.95,Single Journey
10850,3235,167,183,2023-04-13,31,Single Journey
10851,8491,243,136,2024-02-28,46.33,Single Journey
10852,3748,194,221,2023-03-14,170.63,Daily Pass
10853,3089,145,192,2025-08-08,39.17,Return Journey
10854,3988,48,235,2025-06-15,58.89,Single Journey
10855,4931,246,98,2025-01-17,108.09,Single Journey
10856,5024,222,229,2023-06-29,100.24,Daily Pass
10857,998,158,126,2023-07-25,24.85,Daily Pass
10858,127,45,117,2024-06-21,93.34,Single Journey
10859,2665,96,209,2023-12-19,78.62,Daily Pass
10860,8301,185,146,2024-02-13,73.23,Return Journey
10861,7773,156,144,2024-11-09,12.24,Return Journey
10862,2210,54,51,2025-06-10,23.39,Single Journey
10863,1149,58,153,2024-09-04,36.49,Daily Pass
10864,5893,191,115,2024-12-30,76.98,Return Journey
10865,1699,17,139,2024-03-27,118.67,Return Journey
10866,9280,186,109,2024-08-31,71.71,Single Journey
10867,9070,84,126,2023-06-28,138.83,Return Journey
10868,9686,250,163,2023-06-24,89.93,Daily Pass
10869,2546,60,116,2023-08-28,82.71,Single Journey
10870,6553,214,27,2025-05-11,105.52,Daily Pass
10871,539,228,177,2024-06-10,86.04,Return Journey
10872,8631,239,73,2023-01-26,12.77,Daily Pass
10873,213,116,240,2024-07-13,77.01,Daily Pass
10874,1038,217,232,2024-06-11,171.25,Daily Pass
10875,1675,210,91,2024-04-30,170.22,Return Journey
10876,7088,181,250,2025-03-26,157.89,Return Journey
10877,2399,138,4,2024-01-22,21.94,Daily Pass
10878,8468,66,150,2024-05-23,91.85,Daily Pass
10879,4647,124,15,2025-05-20,22.91,Return Journey
10880,5752,157,214,2023-02-16,53.18,Return Journey
10881,7069,170,168,2023-01-12,148.76,Daily Pass
10882,6303,30,101,2024-10-25,73.81,Single Journey
10883,9023,46,88,2025-09-24,109.72,Daily Pass
10884,2516,81,35,2024-05-28,156.24,Daily Pass
10885,4196,170,120,2023-08-04,114.8,Daily Pass
10886,3474,18,83,2023-08-20,86.9,Single Journey
10887,2946,197,156,2025-07-01,126.45,Daily Pass
10888,7668,10,163,2024-03-09,146.39,Single Journey
10889,6114,212,101,2023-02-22,46.69,Single Journey
10890,7580,10,126,2023-08-02,179.04,Return Journey
10891,4553,90,108,2023-12-05,28.11,Single Journey
10892,1883,52,158,2023-04-13,184.04,Daily Pass
10893,9107,198,117,2023-11-11,43.85,Return Journey
10894,2987,94,100,2024-07-29,155.99,Return Journey
10895,9928,159,193,2023-09-17,174.09,Daily Pass
10896,7333,211,132,2024-12-11,189.9,Single Journey
10897,7636,188,19,2025-08-02,94.91,Return Journey
10898,2359,32,132,2024-01-04,198.46,Daily Pass
10899,7950,14,193,2023-04-13,198.83,Return Journey
10900,7900,220,192,2024-06-19,134.22,Single Journey
10901,7715,136,219,2024-09-21,96.76,Single Journey
10902,7894,35,18,2025-06-28,88.17,Return Journey
10903,2856,222,101,2023-07-22,171.23,Single Journey
10904,262,96,109,2023-07-14,79.57,Single Journey
10905,3517,233,202,2024-10-22,23.59,Return Journey
10906,6339,124,220,2025-04-19,171.42,Daily Pass
10907,7508,3,12,2025-02-16,147.81,Single Journey
10908,5237,156,39,2025-03-12,45.65,Return Journey
10909,2574,11,204,2025-08-06,80.97,Return Journey
10910,8939,28,194,2024-03-12,178.62,Return Journey
10911,3011,95,35,2025-02-16,16.1,Return Journey
10912,3394,27,163,2024-11-02,87.51,Daily Pass
10913,7203,42,100,2024-04-04,174.2,Daily Pass
10914,5359,109,234,2025-05-29,175.72,Single Journey
10915,5450,7,142,2023-12-16,128.57,Daily Pass
10916,5618,15,243,2025-07-26,97.76,Single Journey
10917,2582,74,93,2023-03-21,166.68,Return Journey
10918,6683,117,45,2024-05-20,53.17,Single Journey
10919,409,164,162,2024-11-02,47.52,Daily Pass
10920,9332,237,177,2024-09-29,92.84,Return Journey
10921,8901,17,92,2023-05-27,124.14,Daily Pass
10922,9607,74,144,2023-05-09,173.99,Return Journey
10923,4737,153,24,2023-01-08,155.08,Return Journey
10924,8899,98,57,2024-10-13,126.63,Single Journey
10925,1638,19,200,2023-04-01,58.16,Daily Pass
10926,2922,98,156,2023-02-16,102.43,Return Journey
10927,72,138,207,2023-10-01,109.5,Single Journey
10928,7414,47,152,2025-07-29,53.58,Daily Pass
10929,4729,65,206,2023-11-26,69.97,Daily Pass
10930,5622,208,170,2025-08-14,143.91,Return Journey
10931,26,21,4,2023-08-02,73.16,Daily Pass
10932,3790,183,23,2024-09-04,51.24,Daily Pass
10933,6310,68,147,2024-08-08,93.27,Return Journey
10934,2631,68,98,2023-07-10,112.63,Return Journey
10935,7475,22,178,2023-09-06,65,Return Journey
10936,2359,24,227,2024-10-08,76.42,Return Journey
10937,5118,133,150,2025-09-26,119.55,Single Journey
10938,3201,13,1,2024-04-09,92.52,Return Journey
10939,7825,243,30,2023-09-14,102.99,Single Journey
10940,8911,6,45,2024-05-19,17.71,Return Journey
10941,7497,75,15,2023-07-20,147.86,Return Journey
10942,2538,244,178,2023-02-26,142.32,Daily Pass
10943,5198,203,44,2023-08-18,13.16,Return Journey
10944,115,73,234,2024-12-06,183.26,Return Journey
10945,8281,121,142,2024-07-29,172.71,Single Journey
10946,9504,98,122,2024-05-28,139.61,Return Journey
10947,5065,173,98,2025-06-13,194.22,Daily Pass
10948,2609,156,172,2023-02-15,61.32,Daily Pass
10949,3599,134,15,2025-06-17,78.42,Return Journey
10950,5118,175,16,2025-03-12,55.86,Single Journey
10951,9587,52,12,2025-06-23,175.61,Daily Pass
10952,9343,78,133,2023-08-31,198.46,Return Journey
10953,63,29,85,2025-09-18,113.76,Daily Pass
10954,7534,43,200,2024-05-18,160.5,Single Journey
10955,7782,131,236,2025-09-02,180.98,Single Journey
10956,6510,9,31,2023-08-04,168.2,Daily Pass
10957,8882,37,111,2023-08-16,87.67,Single Journey
10958,1539,183,125,2024-05-21,101.97,Return Journey
10959,9940,190,190,2024-01-30,65.67,Single Journey
10960,9174,150,182,2024-12-10,27.13,Single Journey
10961,56,10,38,2025-08-20,104.6,Return Journey
10962,4724,222,89,2025-02-21,185.76,Return Journey
10963,3396,62,53,2023-11-20,81.5,Daily Pass
10964,4279,51,182,2023-03-16,63.04,Single Journey
10965,7409,64,53,2025-07-31,16.22,Daily Pass
10966,4340,145,181,2024-08-26,147.83,Daily Pass
10967,8851,195,108,2023-08-03,57.81,Daily Pass
10968,2489,192,104,2024-09-07,176.05,Return Journey
10969,6431,88,166,2025-04-23,94.63,Single Journey
10970,164,46,233,2024-12-11,114.78,Return Journey
10971,1071,102,236,2023-08-27,182.69,Return Journey
10972,8818,43,77,2024-11-07,168.74,Return Journey
10973,3167,173,44,2025-01-10,157.74,Daily Pass
10974,9140,163,68,2023-03-23,30.73,Single Journey
10975,7930,247,41,2023-06-25,35.87,Single Journey
10976,6487,84,23,2025-01-14,157.86,Daily Pass
10977,3343,238,72,2025-03-06,199.22,Single Journey
10978,3101,155,37,2025-03-13,64.81,Single Journey
10979,5804,164,53,2024-09-26,121.05,Daily Pass
10980,3830,122,193,2024-09-10,154.8,Return Journey
10981,4496,38,191,2025-07-11,89.26,Daily Pass
10982,7481,150,3,2023-04-09,131.46,Single Journey
10983,2477,20,32,2024-03-13,114.7,Single Journey
10984,8343,106,60,2025-09-12,146.42,Daily Pass
10985,5692,67,20,2023-02-04,85.33,Return Journey
10986,8646,136,242,2023-01-12,58.91,Daily Pass
10987,8837,92,38,2025-03-26,47.31,Daily Pass
10988,5892,139,45,2024-04-14,42.27,Single Journey
10989,3003,27,18,2024-12-28,177.34,Return Journey
10990,1934,7,100,2024-01-28,117.3,Single Journey
10991,4056,153,132,2023-11-21,30.85,Return Journey
10992,6754,229,168,2023-04-14,165.28,Daily Pass
10993,8429,66,34,2024-09-23,56.65,Return Journey
10994,8556,99,1,2024-07-07,32.33,Daily Pass
10995,5847,179,89,2024-01-17,140.48,Single Journey
10996,4385,172,31,2025-03-08,29.72,Return Journey
10997,9223,130,93,2023-06-29,176.25,Single Journey
10998,7359,103,27,2023-04-19,175.06,Return Journey
10999,1518,98,111,2025-05-28,151.15,Return Journey
11000,3027,37,107,2023-04-07,23.7,Return Journey
11001,3232,9,226,2024-09-21,181.58,Return Journey
11002,6492,41,21,2025-02-18,43.2,Single Journey
11003,2174,41,139,2023-02-10,103.42,Single Journey
11004,7056,143,90,2023-05-10,85.44,Return Journey
11005,1335,207,205,2025-08-26,134.23,Single Journey
11006,736,220,139,2024-06-30,157.66,Return Journey
11007,6344,72,108,2023-11-07,184.56,Single Journey
11008,4418,110,39,2024-12-18,175.06,Single Journey
11009,5592,131,248,2023-05-31,97.39,Return Journey
11010,4006,54,246,2024-05-11,46.72,Daily Pass
11011,4202,226,136,2024-05-14,52.89,Daily Pass
11012,7872,150,61,2024-09-02,47.94,Return Journey
11013,3575,34,204,2024-11-29,163,Daily Pass
11014,9009,126,241,2023-03-27,105.81,Single Journey
11015,5760,172,213,2025-02-28,69.71,Return Journey
11016,7448,74,10,2024-01-26,121.58,Daily Pass
11017,9920,115,189,2023-08-17,27.08,Return Journey
11018,2436,213,93,2024-02-07,96.28,Daily Pass
11019,8873,241,137,2025-03-03,122.44,Return Journey
11020,9727,28,147,2023-03-21,103.15,Single Journey
11021,7526,120,128,2025-09-15,154.61,Return Journey
11022,6796,15,155,2023-03-06,146.47,Return Journey
11023,8754,210,191,2024-03-23,166.32,Return Journey
11024,4470,150,112,2024-11-01,138.18,Return Journey
11025,1154,218,29,2025-06-13,133.32,Daily Pass
11026,7125,105,198,2025-01-26,88.98,Return Journey
11027,3140,1,176,2024-09-30,135.78,Return Journey
11028,8890,5,124,2023-01-04,56.77,Return Journey
11029,5135,228,95,2025-01-25,21.65,Return Journey
11030,3744,248,58,2024-01-05,85.24,Daily Pass
11031,2986,78,224,2025-03-30,162.43,Return Journey
11032,4246,119,175,2025-07-27,138.82,Daily Pass
11033,7711,59,236,2023-08-23,43.46,Single Journey
11034,760,70,208,2023-12-29,162.4,Return Journey
11035,4135,60,32,2023-09-11,163.66,Single Journey
11036,357,45,139,2023-08-09,127.06,Single Journey
11037,1749,177,142,2023-07-01,86.75,Single Journey
11038,7409,26,119,2023-09-06,155.28,Return Journey
11039,1178,177,167,2025-04-09,178.51,Return Journey
11040,3100,152,123,2024-04-06,197.43,Daily Pass
11041,1441,1,43,2023-01-14,17.53,Single Journey
11042,3101,223,192,2025-05-08,165.64,Single Journey
11043,1916,12,246,2025-03-18,34.45,Single Journey
11044,957,153,244,2025-03-22,15.54,Single Journey
11045,1784,15,212,2023-07-21,156.77,Single Journey
11046,3943,202,110,2024-12-02,78.09,Return Journey
11047,584,151,129,2024-09-22,62.87,Single Journey
11048,1534,51,104,2024-10-20,62.97,Daily Pass
11049,7885,150,240,2025-03-18,94.29,Return Journey
11050,8896,128,180,2025-04-12,43.33,Single Journey
11051,689,106,96,2024-09-02,151.85,Return Journey
11052,2531,136,222,2024-12-28,85.97,Return Journey
11053,8731,3,236,2023-06-16,30.4,Return Journey
11054,6839,37,119,2023-09-11,129.48,Single Journey
11055,6839,76,121,2023-06-09,102.14,Single Journey
11056,8268,80,236,2025-07-16,162.02,Return Journey
11057,2513,118,31,2023-07-19,15.29,Daily Pass
11058,3068,45,50,2024-09-18,171.27,Single Journey
11059,2479,136,21,2023-06-04,35.37,Return Journey
11060,777,1,104,2024-12-16,121.45,Daily Pass
11061,4610,125,243,2024-04-29,30.69,Single Journey
11062,4640,151,43,2024-12-18,150.62,Single Journey
11063,5251,83,244,2023-10-19,163.73,Daily Pass
11064,3228,34,96,2024-11-23,128.64,Daily Pass
11065,8366,203,53,2025-02-16,166.08,Return Journey
11066,8514,242,196,2024-05-04,191.02,Return Journey
11067,6357,180,118,2024-01-20,149.58,Daily Pass
11068,1288,87,22,2025-07-21,146.34,Return Journey
11069,9582,71,54,2023-11-08,26.14,Single Journey
11070,4455,59,40,2023-02-15,47.02,Single Journey
11071,6969,125,1,2023-01-19,176.71,Single Journey
11072,5273,242,20,2025-04-18,81.82,Return Journey
11073,5463,165,90,2025-09-05,185.51,Daily Pass
11074,9002,77,209,2024-05-20,153.31,Daily Pass
11075,7236,100,18,2024-05-18,196.08,Single Journey
11076,6296,128,37,2024-11-06,166.87,Daily Pass
11077,6133,88,3,2024-03-09,176.78,Daily Pass
11078,765,192,131,2023-09-04,120.06,Daily Pass
11079,739,61,157,2025-08-24,64.38,Single Journey
11080,9394,110,99,2023-11-29,52.26,Return Journey
11081,8922,207,42,2023-02-22,153.05,Return Journey
11082,9908,139,150,2023-05-31,155.6,Daily Pass
11083,9695,198,121,2024-12-18,178.08,Single Journey
11084,4227,6,129,2023-03-18,46.44,Single Journey
11085,3223,207,28,2024-05-11,110.74,Return Journey
11086,2961,31,131,2024-11-05,27.25,Return Journey
11087,7116,30,159,2025-06-06,107.34,Single Journey
11088,8382,62,226,2024-03-26,128.13,Return Journey
11089,1395,70,234,2025-02-27,39.65,Daily Pass
11090,1457,210,194,2024-09-16,24.03,Single Journey
11091,288,32,224,2025-05-20,130.35,Daily Pass
11092,136,82,1,2023-10-12,26.57,Single Journey
11093,1380,156,205,2023-04-03,100.94,Daily Pass
11094,6006,244,175,2023-12-31,64.52,Single Journey
11095,9396,71,67,2023-11-18,123.73,Return Journey
11096,5049,36,246,2023-01-04,169.03,Daily Pass
11097,9735,187,174,2024-09-20,194.53,Daily Pass
11098,7372,202,102,2024-07-25,21.13,Return Journey
11099,954,185,114,2023-08-01,139.22,Daily Pass
11100,8938,156,209,2023-07-15,27.07,Daily Pass
11101,5178,199,213,2023-09-06,68.84,Daily Pass
11102,1275,224,173,2025-02-11,62.83,Daily Pass
11103,4916,150,17,2023-11-07,83.23,Daily Pass
11104,4332,96,154,2025-01-30,58.46,Single Journey
11105,4944,173,223,2024-03-12,105.54,Single Journey
11106,1905,134,160,2024-04-14,165.28,Daily Pass
11107,3726,24,23,2024-08-14,186.44,Single Journey
11108,6065,236,105,2023-09-24,86.48,Return Journey
11109,8733,164,69,2024-07-03,36.12,Single Journey
11110,6673,48,81,2024-10-03,132.23,Single Journey
11111,8570,140,11,2024-01-10,100.32,Return Journey
11112,8529,117,202,2023-12-07,63.45,Daily Pass
11113,5290,212,35,2023-04-28,91.81,Single Journey
11114,2786,19,233,2023-06-23,15.88,Single Journey
11115,2678,53,153,2024-06-03,44.7,Single Journey
11116,7381,211,147,2023-03-22,166.16,Single Journey
11117,2341,125,50,2025-03-14,18.86,Single Journey
11118,6988,200,83,2024-08-26,151.43,Return Journey
11119,8660,219,41,2023-06-13,34.81,Single Journey
11120,2017,109,213,2025-04-03,61.67,Daily Pass
11121,5684,41,158,2024-12-05,113.34,Single Journey
11122,3212,205,82,2023-01-29,86.24,Single Journey
11123,1802,140,189,2024-10-08,32.01,Daily Pass
11124,6309,79,163,2023-05-18,58.84,Daily Pass
11125,4903,122,94,2024-12-19,114.98,Return Journey
11126,5709,108,118,2023-07-23,131.17,Return Journey
11127,6893,137,68,2024-10-27,48.29,Single Journey
11128,7404,217,104,2023-02-03,145.27,Daily Pass
11129,607,78,1,2023-02-19,97.6,Return Journey
11130,1637,5,200,2024-07-27,57.76,Return Journey
11131,3260,143,106,2025-08-24,64.29,Return Journey
11132,678,190,83,2023-11-09,114.59,Daily Pass
11133,9119,62,199,2023-05-06,174.16,Return Journey
11134,8965,224,103,2025-08-08,119.15,Daily Pass
11135,1646,41,82,2024-02-12,191.29,Return Journey
11136,5759,96,208,2025-04-05,103.71,Return Journey
11137,8203,17,132,2023-09-22,191.78,Single Journey
11138,3223,208,145,2025-08-19,123.69,Single Journey
11139,185,119,80,2024-10-06,116.44,Single Journey
11140,3824,246,214,2025-05-24,61.24,Single Journey
11141,3119,182,18,2025-03-13,16.67,Daily Pass
11142,6395,175,189,2023-08-03,139.73,Daily Pass
11143,1040,135,105,2023-07-01,137.18,Daily Pass
11144,8386,145,123,2025-08-20,131.64,Single Journey
11145,2107,109,230,2024-01-19,22.72,Daily Pass
11146,4454,1,190,2023-09-15,120.15,Daily Pass
11147,1268,16,141,2023-05-06,166.39,Single Journey
11148,8672,73,148,2023-01-11,107.37,Return Journey
11149,5762,163,210,2024-08-29,94.46,Daily Pass
11150,809,67,215,2024-11-09,197.03,Daily Pass
11151,9981,165,2,2023-09-13,54.32,Return Journey
11152,5289,181,238,2023-02-16,36.51,Return Journey
11153,8573,191,47,2025-04-10,154.21,Daily Pass
11154,3358,103,7,2023-03-09,25.54,Return Journey
11155,5982,227,247,2023-01-06,92.98,Return Journey
11156,686,232,13,2024-08-27,156.16,Daily Pass
11157,1977,50,210,2024-02-18,34.65,Return Journey
11158,1989,149,59,2024-05-30,110.92,Single Journey
11159,3725,212,83,2025-04-27,171.75,Daily Pass
11160,8527,181,150,2024-02-07,119.64,Single Journey
11161,2523,214,44,2024-07-18,95.5,Return Journey
11162,5417,201,199,2023-09-18,22.75,Return Journey
11163,3042,201,239,2023-08-14,73.58,Daily Pass
11164,5531,198,216,2025-06-02,80.23,Daily Pass
11165,7041,150,116,2025-05-01,86.46,Single Journey
11166,4527,194,40,2023-02-16,143.03,Return Journey
11167,5714,208,127,2023-06-10,67.58,Single Journey
11168,884,205,209,2025-02-19,108.87,Single Journey
11169,9558,29,82,2025-06-27,188.23,Single Journey
11170,2104,139,83,2024-12-30,13.39,Daily Pass
11171,2552,176,215,2024-08-19,55.29,Single Journey
11172,7660,150,78,2023-11-19,77.02,Daily Pass
11173,6810,225,98,2023-12-06,52.14,Single Journey
11174,7982,83,96,2024-04-01,33.28,Single Journey
11175,9067,205,106,2023-03-22,54.3,Single Journey
11176,9973,216,248,2025-03-19,176.62,Return Journey
11177,1076,241,155,2025-08-30,24.93,Return Journey
11178,1288,249,182,2023-09-20,18.91,Daily Pass
11179,8773,85,116,2024-07-16,78.23,Single Journey
11180,9251,75,139,2025-08-17,64.78,Daily Pass
11181,5219,10,82,2023-01-04,154.87,Daily Pass
11182,6015,234,155,2023-12-23,43.15,Return Journey
11183,3267,88,196,2023-01-05,181.59,Single Journey
11184,2701,220,139,2024-04-25,33.22,Daily Pass
11185,3670,12,39,2024-01-12,86.68,Daily Pass
11186,6643,73,82,2023-08-03,124.6,Return Journey
11187,9014,237,110,2024-11-14,62.96,Return Journey
11188,4276,11,117,2024-05-05,31.8,Daily Pass
11189,2585,95,21,2024-07-13,196.25,Return Journey
11190,3336,86,244,2024-06-13,156.44,Daily Pass
11191,4261,39,86,2023-12-22,195.89,Return Journey
11192,7655,221,18,2025-06-21,121.31,Return Journey
11193,5449,152,133,2025-03-30,198.68,Single Journey
11194,9263,36,165,2024-08-14,161.02,Daily Pass
11195,4906,83,57,2024-12-20,15.65,Daily Pass
11196,7040,83,182,2024-11-13,157.36,Single Journey
11197,7964,111,222,2025-05-30,38.1,Single Journey
11198,1213,18,187,2023-05-24,111.52,Daily Pass
11199,4103,120,45,2025-06-14,150.29,Single Journey
11200,2432,99,27,2025-04-10,155.68,Single Journey
11201,9922,202,241,2024-10-29,18.42,Return Journey
11202,3133,211,4,2024-10-17,26.82,Daily Pass
11203,7372,136,13,2024-12-15,178.02,Daily Pass
11204,8146,212,179,2025-03-10,199.92,Daily Pass
11205,2681,140,91,2025-07-04,191.78,Return Journey
11206,4351,198,234,2023-06-14,139.74,Return Journey
11207,284,93,62,2023-08-18,35.36,Daily Pass
11208,9705,57,16,2024-03-26,122.98,Daily Pass
11209,8122,60,227,2023-12-02,180.89,Single Journey
11210,9287,76,202,2025-04-07,135.48,Daily Pass
11211,4137,10,211,2025-04-28,68.8,Daily Pass
11212,1140,222,135,2023-12-03,147.59,Single Journey
11213,3046,59,93,2024-10-13,88.4,Single Journey
11214,8944,48,60,2023-05-09,90.06,Return Journey
11215,5665,96,241,2023-11-05,130,Daily Pass
11216,3018,45,189,2024-08-07,44.83,Single Journey
11217,3400,56,136,2024-04-09,45.45,Daily Pass
11218,8643,142,122,2025-09-19,103.44,Daily Pass
11219,7238,74,39,2024-01-05,113.73,Return Journey
11220,1164,130,21,2023-02-23,17.73,Return Journey
11221,8527,205,204,2024-08-11,139.35,Daily Pass
11222,7406,233,37,2023-11-14,171.75,Return Journey
11223,2411,242,171,2024-04-08,11.18,Return Journey
11224,1623,123,201,2024-01-10,115.59,Return Journey
11225,5877,243,31,2023-11-30,105.44,Return Journey
11226,2942,108,158,2025-07-12,67.71,Daily Pass
11227,9003,15,238,2025-09-02,31.05,Return Journey
11228,2562,131,185,2025-02-26,128.45,Single Journey
11229,936,206,112,2025-02-23,114.11,Single Journey
11230,2210,10,46,2024-04-08,103.15,Daily Pass
11231,6990,52,197,2025-08-05,95.67,Daily Pass
11232,8473,33,197,2025-01-11,79.93,Single Journey
11233,343,51,76,2024-04-18,126.69,Return Journey
11234,2307,37,71,2023-04-18,37.91,Daily Pass
11235,6463,152,77,2024-03-10,142.72,Single Journey
11236,5492,2,227,2024-09-02,144.16,Single Journey
11237,220,227,106,2023-05-18,72.35,Return Journey
11238,7170,76,248,2024-01-05,93.13,Return Journey
11239,2507,141,66,2023-05-13,178.58,Return Journey
